Date,Shift,Felt Temp,Temp,Weather,CC,Wind,Ground,Visibility,NV,rain,evaporation,mud
2000-08-24,Morning,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from NW,—,—,X,0.0,2,-2.0
2000-08-24,Day,Mild,15 C⁰,Overcast,100%,Calmˢ from SW,—,—,X,0.0,3,-3.0
2000-08-24,Evening,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from SW,"Puddles",3 hexes (-3),—,0.12,1,0.12
2000-08-25,Night,Chilly (1),10 C⁰,Broken clouds,75%,Light Breezeˡ from SW,"Puddles",3 (-3)  |  5 (-2),—,1.39,1,1.39
2000-08-25,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Light Breezeˡ from NW,"Puddles",—,X,0.39,1,0.39
2000-08-25,Day,Chilly (1),10 C⁰,Light rain,75%,Light Breezeˡ from NW,"Light mud",—,X,4.2,1,4.2
2000-08-25,Evening,Chilly (1),10 C⁰,Scattered clouds,50%,Light Breezeˡ from N,"Light mud",3 (-3)  |  5 (-2),—,0.0,1,-1.0
2000-08-26,Night,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from N,"Light mud",3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-08-26,Morning,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from NE,"Light mud",—,X,0.0,1,-1.0
2000-08-26,Day,Mild,15 C⁰,Broken clouds,75%,Calmˢ from N,"Puddles",—,X,0.0,3,-3.0
2000-08-26,Evening,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from NE,"Puddles",5 (-2)  |  3 (-3),—,0.0,1,-1.0
2000-08-27,Night,Chilly (1),5 C⁰,Clear,0%,Calmˢ from NE,"Puddles",5 hexes (-2),—,0.0,0,0.0
2000-08-27,Morning,Mild,10 C⁰,Passing clouds,25%,Calmˢ from NE,—,—,X,0.0,2,-2.0
2000-08-27,Day,Mild,15 C⁰,Overcast,100%,Calmˢ from SE,—,—,X,0.0,4,-4.0
2000-08-27,Evening,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from SE,—,5 (-2)  |  3 (-3),—,0.0,1,-1.0
2000-08-28,Night,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,5 hexes (-2),—,0.0,0,0.0
2000-08-28,Morning,Mild,15 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,3,-3.0
2000-08-28,Day,Mild,20 C⁰,Passing clouds,25%,Calmˢ from SE,"Puddles",—,X,0.35,5,0.35
2000-08-28,Evening,Mild,15 C⁰,Scattered clouds,50%,Calmˢ from SE,—,0 (-3 ⃰)  |  3 (-3),—,0.0,2,-2.0
2000-08-29,Night,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from SE,—,3 (-3)  |  0 (-3 ⃰),—,0.0,1,-1.0
2000-08-29,Morning,Mild,15 C⁰,Passing clouds,25%,Calmˢ from SE,—,—,X,0.0,4,-4.0
2000-08-29,Day,Comfy,20 C⁰,Scattered clouds,50%,Calmˡ,—,—,X,0.0,6,-6.0
2000-08-29,Evening,Mild,10 C⁰,Broken clouds,75%,Calmˡ,—,0 (-3 ⃰)  |  3 (-3),—,0.0,2,-2.0
2000-08-30,Night,Chilly (1),10 C⁰,Broken clouds,75%,Calmˡ,"Puddles",0 (-3 ⃰)  |  3 (-3),—,0.11,1,0.11
2000-08-30,Morning,Mild,15 C⁰,Broken clouds,75%,Calmˡ,—,—,X,0.0,2,-2.0
2000-08-30,Day,Mild,15 C⁰,Passing clouds,25%,Calmˡ,—,—,X,0.0,4,-4.0
2000-08-30,Evening,Mild,10 C⁰,Clear,0%,Calmˡ,—,3 hexes (-3),—,0.0,1,-1.0
2000-08-31,Night,Chilly (1),5 C⁰,Overcast,100%,Calmˡ,—,0 hex (-3 ⃰),—,0.0,0,0.0
2000-08-31,Morning,Mild,15 C⁰,Overcast,100%,Calmˡ,—,—,X,0.0,2,-2.0
2000-08-31,Day,Mild,15 C⁰,Overcast,100%,Calmˡ,—,—,X,0.0,4,-4.0
2000-08-31,Evening,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from SE,"Puddles",3 (-3)  |  5 (-2),—,0.47,1,0.47
2000-09-01,Night,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˡ,"Puddles",3 (-3)  |  5 (-2),—,0.65000004,1,0.65000004
2000-09-01,Morning,Mild,15 C⁰,Passing clouds,25%,Calmˢ from NE,—,—,X,0.0,3,-3.0
2000-09-01,Day,Mild,15 C⁰,Passing clouds,25%,Calmˡ,—,—,X,0.0,5,-5.0
2000-09-01,Evening,Chilly (1),10 C⁰,Clear,0%,Calmˡ,—,5 hexes (-2),—,0.0,1,-1.0
2000-09-02,Night,Chilly (1),5 C⁰,Passing clouds,25%,Calmˢ from SE,—,5 (-2)  |  3 (-3),—,0.0,0,0.0
2000-09-02,Morning,Mild,15 C⁰,Scattered clouds,50%,Calmˢ from S,—,—,X,0.0,3,-3.0
2000-09-02,Day,Mild,15 C⁰,Light rain,75%,Calmˢ from SW,"Light mud",—,X,3.59,2,3.59
2000-09-02,Evening,Chilly (1),10 C⁰,Passing clouds,25%,Calmˡ,"Puddles",5 (-2)  |  3 (-3),—,0.0,1,-1.0
2000-09-03,Night,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˢ from S,"Puddles",3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-09-03,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from S,"Puddles",—,X,0.14,2,0.14
2000-09-03,Day,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from SW,"Light mud",—,X,5.42,2,5.42
2000-09-03,Evening,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from SW,"Light mud",3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-09-04,Night,Chilly (1),5 C⁰,Broken clouds,75%,Calmˡ,"Light mud",3 (-3)  |  5 (-2),—,0.25,0,0.25
2000-09-04,Morning,Chilly (1),10 C⁰,Light rain,100%,Calmˢ from SW,"Light mud",—,X,1.5,1,1.5
2000-09-04,Day,Chilly (1),10 C⁰,Light rain,75%,Calmˢ from NW,"Medium mud",—,X,3.96,1,3.96
2000-09-04,Evening,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from NW,"Medium mud",3 hexes (-3),—,0.0,0,0.0
2000-09-05,Night,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NW,"Medium mud",3 hexes (-3),—,0.0,0,0.0
2000-09-05,Morning,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from NW,"Medium mud",—,X,0.13,1,0.13
2000-09-05,Day,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from NW,"Medium mud",—,X,0.0,2,-2.0
2000-09-05,Evening,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˢ from NW,"Medium mud",5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-06,Night,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NW,"Medium mud",5 hexes (-2),—,0.0,0,0.0
2000-09-06,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from N,"Medium mud",—,X,0.0,1,-1.0
2000-09-06,Day,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from NW,"Light mud",—,X,0.0,2,-2.0
2000-09-06,Evening,Chilly (1),5 C⁰,Passing clouds,25%,Calmˡ,"Light mud",10 (-1)  |  5 (-2),—,0.0,0,0.0
2000-09-07,Night,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˡ,"Frozen light mud, frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-1.0
2000-09-07,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from NE,"Light mud",—,X,0.0,1,0.0
2000-09-07,Day,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from NE,"Light mud",—,X,0.0,3,-3.0
2000-09-07,Evening,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˡ,"Light mud",5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-08,Night,Chilly (1),0 C⁰,Broken clouds,75%,Calmˡ,"Frozen light mud, frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-1.0
2000-09-08,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Calmˡ,"Puddles",—,X,0.0,2,-1.0
2000-09-08,Day,Mild,15 C⁰,Overcast,100%,Calmˢ from SW,—,—,X,0.0,3,-3.0
2000-09-08,Evening,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from SW,—,5 (-2)  |  10 (-1),—,0.0,1,-1.0
2000-09-09,Night,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from SW,—,5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-09,Morning,Mild,15 C⁰,Scattered clouds,50%,Calmˢ from SW,—,—,X,0.0,3,-3.0
2000-09-09,Day,Mild,15 C⁰,Overcast,100%,Calmˢ from SW,—,—,X,0.0,4,-4.0
2000-09-09,Evening,Mild,15 C⁰,Broken clouds,75%,Calmˢ from SW,—,5 (-2)  |  10 (-1),—,0.0,2,-2.0
2000-09-10,Night,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from SW,—,5 (-2)  |  10 (-1),—,0.0,1,-1.0
2000-09-10,Morning,Mild,15 C⁰,Overcast,100%,Calmˢ from NW,—,—,X,0.0,2,-2.0
2000-09-10,Day,Mild,15 C⁰,Scattered clouds,50%,Calmˢ from NW,—,—,X,0.0,3,-3.0
2000-09-10,Evening,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from NW,—,10 (-1)  |  5 (-2),—,0.0,1,-1.0
2000-09-11,Night,Chilly (1),5 C⁰,Passing clouds,25%,Calmˡ,—,10 (-1)  |  5 (-2),—,0.0,0,0.0
2000-09-11,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Calmˡ,—,—,X,0.0,2,-2.0
2000-09-11,Day,Mild,10 C⁰,Overcast,100%,Calmˡ,"Puddles",—,X,0.68,2,0.68
2000-09-11,Evening,Chilly (1),10 C⁰,Light rain,100%,Calmˡ,"Puddles",3 hexes (-3),—,0.57,0,0.57
2000-09-12,Night,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from N,"Puddles",5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-12,Morning,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from N,"Puddles",—,X,0.0,1,-1.0
2000-09-12,Day,Mild,10 C⁰,Broken clouds,75%,Calmˡ,—,—,X,0.0,3,-3.0
2000-09-12,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˡ,"Puddles",10 (-1)  |  15 (-1),—,0.2,0,0.2
2000-09-13,Night,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SE,"Puddles",10 hexes (-1),—,0.0,0,0.0
2000-09-13,Morning,Chilly (1),10 C⁰,Light rain,100%,Calmˢ from S,"Puddles",—,X,1.27,1,1.27
2000-09-13,Day,Mild,15 C⁰,Overcast,100%,Calmˡ,"Light mud",—,X,6.66,3,6.66
2000-09-13,Evening,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from SW,"Medium mud",10 hexes (-1),—,7.51,1,7.51
2000-09-14,Night,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from SW,"Medium mud",10 hexes (-1),—,0.11,1,0.11
2000-09-14,Morning,Chilly (1),10 C⁰,Light rain,100%,Calmˢ from NW,"Medium mud",—,X,1.11,1,1.11
2000-09-14,Day,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from NW,"Medium mud",—,X,1.98,1,1.98
2000-09-14,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from S,"Medium mud",10 hexes (-1),—,0.0,0,0.0
2000-09-15,Night,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˢ from N,"Medium mud",10 (-1)  |  15 (-1),—,0.0,0,0.0
2000-09-15,Morning,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from N,"Medium mud",—,X,0.0,1,-1.0
2000-09-15,Day,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from N,"Medium mud",—,X,0.0,2,-2.0
2000-09-15,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from NE,"Medium mud",5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-16,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen medium mud, frozen shallow",5 hexes (-2),—,0.0,0,-1.0
2000-09-16,Morning,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SE,"Medium mud",—,X,0.0,1,0.0
2000-09-16,Day,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from SE,"Medium mud",—,X,0.0,2,-2.0
2000-09-16,Evening,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Medium mud",5 hexes (-2),—,0.0,1,-1.0
2000-09-17,Night,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Medium mud",5 hexes (-2),—,0.37,0,0.37
2000-09-17,Morning,Chilly (1),5 C⁰,Light rain,100%,Light Breezeˡ from NE,"Medium mud",—,X,0.89,1,0.89
2000-09-17,Day,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from NE,"Medium mud",—,X,0.0,1,-1.0
2000-09-17,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Light Breezeˡ from NE,"Medium mud",5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-18,Night,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from NE,"Frozen medium mud, frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-1.0
2000-09-18,Morning,Chilly (1),0 C⁰,Light rain,100%,Light Breezeˡ from NE,"Shallow snow, frozen medium mud, frozen shallow",—,X,0.95,0,-1.0
2000-09-18,Day,Chilly (1),0 C⁰,Light rain,100%,Light Breezeˡ from NE,"Shallow snow, frozen light mud, frozen shallow",—,X,1.0600001,0,-1.0
2000-09-18,Evening,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from NE,"Shallow snow, frozen light mud, frozen shallow",5 hexes (-2),—,0.0,0,-1.0
2000-09-19,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˢ from NE,"Shallow snow, frozen light mud, frozen shallow",5 hexes (-2),—,0.0,0,-1.0
2000-09-19,Morning,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Shallow snow, medium mud, frozen shallow",—,X,0.0,0,4.0
2000-09-19,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Shallow snow, medium mud",—,X,0.0,0,3.0
2000-09-19,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˡ,"Shallow snow, medium mud",5 hexes (-2),—,0.0,0,1.0
2000-09-20,Night,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Dusting of snow, medium mud",5 hexes (-2),—,0.0,0,1.0
2000-09-20,Morning,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",—,X,0.11,0,0.13000007
2000-09-20,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",—,X,0.0,1,-1.0
2000-09-20,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from NE,"Medium mud",5 (-2)  |  10 (-1),—,0.0,0,0.0
2000-09-21,Night,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from NE,"Frozen medium mud, frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-1.0
2000-09-21,Morning,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from NE,"Medium mud",—,X,0.0,1,0.0
2000-09-21,Day,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",—,X,0.0,2,-2.0
2000-09-21,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",5 hexes (-2),—,0.0,0,0.0
2000-09-22,Night,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",5 hexes (-2),—,0.0,0,0.0
2000-09-22,Morning,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from NE,"Medium mud",—,X,0.12,1,0.12
2000-09-22,Day,Chilly (1),10 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",—,X,0.0,2,-2.0
2000-09-22,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Medium mud",3 hexes (-3),—,0.0,0,0.0
2000-09-23,Night,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from NE,"Frozen light mud, frozen shallow",3 (-3)  |  5 (-2),—,0.0,0,-1.0
2000-09-23,Morning,Chilly (1),5 C⁰,Passing clouds,25%,Calmˢ from NE,"Light mud",—,X,0.0,1,0.0
2000-09-23,Day,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from NE,"Light mud",—,X,0.0,2,-2.0
2000-09-23,Evening,Chilly (1),0 C⁰,Clear,0%,Calmˢ from NE,"Frozen light mud, frozen shallow",5 hexes (-2),—,0.0,0,-1.0
2000-09-24,Night,Freezing (2),-5 C⁰,Passing clouds,25%,Calmˢ from NE,"Frozen light mud, frozen shallow",5 (-2)  |  3 (-3),—,0.0,0,-3.0
2000-09-24,Morning,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,"Light mud, frozen shallow",—,X,0.0,1,2.0
2000-09-24,Day,Chilly (1),10 C⁰,Clear,0%,Calmˢ from SE,"Light mud",—,X,0.0,2,-1.0
2000-09-24,Evening,Chilly (1),0 C⁰,Clear,0%,Calmˢ from SE,"Frozen light mud, frozen shallow",5 hexes (-2),—,0.0,0,-1.0
2000-09-25,Night,Freezing (2),-5 C⁰,Clear,0%,Calmˢ from SE,"Frozen puddles, frozen shallow",5 hexes (-2),—,0.0,0,-3.0
2000-09-25,Morning,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,"Puddles, frozen shallow",—,X,0.0,1,2.0
2000-09-25,Day,Chilly (1),10 C⁰,Clear,0%,Calmˢ from SE,"Puddles",—,X,0.0,2,-1.0
2000-09-25,Evening,Chilly (1),0 C⁰,Clear,0%,Calmˢ from SE,"Frozen puddles, frozen shallow",5 hexes (-2),—,0.0,0,-1.0
2000-09-26,Night,Freezing (2),-5 C⁰,Clear,0%,Calmˡ,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.34999943
2000-09-26,Morning,Chilly (1),5 C⁰,Passing clouds,25%,Calmˡ,"Puddles",—,X,0.0,1,0.34999943
2000-09-26,Day,Chilly (1),10 C⁰,Broken clouds,75%,Calmˡ,—,—,X,0.0,2,-2.0
2000-09-26,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SE,—,0 hex (-3 ⃰),—,0.0,0,0.0
2000-09-27,Night,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from S,"Frozen shallow",0 (-3 ⃰)  |  3 (-3),—,0.0,0,-0.0
2000-09-27,Morning,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,1,-1.0
2000-09-27,Day,Chilly (1),10 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,3,-3.0
2000-09-27,Evening,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,3 hexes (-3),—,0.0,0,0.0
2000-09-28,Night,Chilly (1),0 C⁰,Passing clouds,25%,Calmˢ from SE,"Frozen shallow",3 (-3)  |  0 (-3 ⃰),—,0.0,0,-0.0
2000-09-28,Morning,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from S,—,—,X,0.0,1,-1.0
2000-09-28,Day,Mild,15 C⁰,Passing clouds,25%,Calmˢ from S,—,—,X,0.0,3,-3.0
2000-09-28,Evening,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from SE,—,0 (-3 ⃰)  |  3 (-3),—,0.0,0,0.0
2000-09-29,Night,Chilly (1),5 C⁰,Passing clouds,25%,Calmˢ from SE,—,3 (-3)  |  0 (-3 ⃰),—,0.0,0,0.0
2000-09-29,Morning,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from SE,—,—,X,0.0,2,-2.0
2000-09-29,Day,Mild,15 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,3,-3.0
2000-09-29,Evening,Chilly (1),10 C⁰,Clear,0%,Calmˢ from SE,—,5 hexes (-2),—,0.0,1,-1.0
2000-09-30,Night,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,5 hexes (-2),—,0.0,0,0.0
2000-09-30,Morning,Chilly (1),10 C⁰,Clear,0%,Light Breezeˡ from SE,—,—,X,0.0,1,-1.0
2000-09-30,Day,Chilly (1),10 C⁰,Clear,0%,Light Breezeˡ from SE,—,—,X,0.0,3,-3.0
2000-09-30,Evening,Chilly (1),10 C⁰,Clear,0%,Light Breezeˡ from SE,—,5 hexes (-2),—,0.0,1,-1.0
2000-10-01,Night,Chilly (1),0 C⁰,Clear,0%,Light Breezeˡ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-01,Morning,Chilly (1),5 C⁰,Broken clouds,75%,Light Breezeˡ from SE,—,—,X,0.0,0,0.0
2000-10-01,Day,Chilly (1),10 C⁰,Passing clouds,25%,Light Breezeˡ from SE,—,—,X,0.0,1,-1.0
2000-10-01,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Light Breezeˡ from SE,—,3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-10-02,Night,Chilly (1),5 C⁰,Broken clouds,75%,Light Breezeˡ from SE,—,3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-10-02,Morning,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Puddles",—,X,1.4100001,0,1.4100001
2000-10-02,Day,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from S,"Puddles",—,X,0.0,0,0.0
2000-10-02,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from S,"Puddles",3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-10-03,Night,Chilly (1),0 C⁰,Overcast,100%,Calmˡ,"Frozen puddles, frozen shallow",3 hexes (-3),—,0.0,0,-1.0
2000-10-03,Morning,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from N,"Puddles",—,X,0.0,0,1.0
2000-10-03,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from NE,"Puddles",—,X,0.0,0,0.0
2000-10-03,Evening,Chilly (1),5 C⁰,Overcast,100%,Calmˡ,"Puddles",3 hexes (-3),—,0.0,0,0.0
2000-10-04,Night,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˡ,"Puddles",3 (-3)  |  5 (-2),—,0.0,0,0.0
2000-10-04,Morning,Chilly (1),5 C⁰,Passing clouds,25%,Calmˡ,"Puddles",—,X,0.0,0,0.0
2000-10-04,Day,Chilly (1),10 C⁰,Clear,0%,Calmˡ,"Puddles",—,X,0.0,1,-1.0
2000-10-04,Evening,Chilly (1),5 C⁰,Passing clouds,25%,Calmˡ,"Puddles",5 (-2)  |  3 (-3),—,0.0,0,0.0
2000-10-05,Night,Chilly (1),0 C⁰,Clear,0%,Calmˡ,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.4100001
2000-10-05,Morning,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,"Puddles",—,X,0.0,0,0.4100001
2000-10-05,Day,Chilly (1),10 C⁰,Passing clouds,25%,Calmˢ from SE,—,—,X,0.0,1,-1.0
2000-10-05,Evening,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,10 hexes (-1),—,0.0,0,0.0
2000-10-06,Night,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-06,Morning,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-06,Day,Chilly (1),5 C⁰,Overcast,100%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-06,Evening,Chilly (1),0 C⁰,Broken clouds,75%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-07,Night,Freezing (2),0 C⁰,Clear,0%,Calmˢ from SE,"Frozen shallow",10 hexes (-1),—,0.0,0,-0.0
2000-10-07,Morning,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-07,Day,Chilly (1),5 C⁰,Clear,0%,Calmˢ from SE,—,—,X,0.0,0,0.0
2000-10-07,Evening,Chilly (1),0 C⁰,Clear,0%,Calmˢ from SE,"Frozen shallow",10 hexes (-1),—,0.0,0,-0.0
2000-10-08,Night,Chilly (1),0 C⁰,Clear,0%,Calmˢ from SE,"Frozen shallow",10 hexes (-1),—,0.0,0,-0.0
2000-10-08,Morning,Chilly (1),5 C⁰,Passing clouds,25%,Light Breezeˡ from SE,—,—,X,0.0,0,0.0
2000-10-08,Day,Chilly (1),5 C⁰,Scattered clouds,50%,Light Breezeˡ from SE,—,—,X,0.0,1,-1.0
2000-10-08,Evening,Chilly (1),0 C⁰,Scattered clouds,50%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-09,Night,Freezing (2),0 C⁰,Scattered clouds,50%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-09,Morning,Chilly (1),0 C⁰,Broken clouds,75%,Light Breezeˡ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-09,Day,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,—,—,X,0.0,0,0.0
2000-10-09,Evening,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-10,Night,Freezing (2),-5 C⁰,Broken clouds,75%,Calmˢ from SE,"Frozen shallow",5 (-2)  |  10 (-1),—,0.0,0,-0.0
2000-10-10,Morning,Freezing (2),0 C⁰,Scattered clouds,50%,Light Breezeˡ from SE,"Frozen shallow",—,X,0.0,0,-0.0
2000-10-10,Day,Chilly (1),5 C⁰,Scattered clouds,50%,Light Breezeˡ from SE,—,—,X,0.0,0,0.0
2000-10-10,Evening,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-11,Night,Freezing (2),0 C⁰,Overcast,100%,Calmˢ from SE,"Frozen shallow",5 hexes (-2),—,0.0,0,-0.0
2000-10-11,Morning,Freezing (2),0 C⁰,Overcast,100%,Light Breezeˡ from SE,"Dusting of snow, frozen shallow",—,X,0.12,0,-0.0
2000-10-11,Day,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Puddles",—,X,0.0,0,0.23999998
2000-10-11,Evening,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Puddles",5 hexes (-2),—,0.0,0,0.0
2000-10-12,Night,Chilly (1),5 C⁰,Overcast,100%,Light Breezeˡ from SE,"Puddles",5 hexes (-2),—,0.0,0,0.0
2000-10-12,Morning,Chilly (1),5 C⁰,Broken clouds,75%,Light Breezeˡ from S,"Puddles",—,X,0.0,0,0.0
2000-10-12,Day,Chilly (1),10 C⁰,Broken clouds,75%,Calmˢ from S,—,—,X,0.0,1,-1.0
2000-10-12,Evening,Chilly (1),5 C⁰,Broken clouds,75%,Calmˢ from S,—,10 (-1)  |  15 (-1),—,0.0,0,0.0
2000-10-13,Night,Chilly (1),5 C⁰,Scattered clouds,50%,Calmˢ from S,—,10 (-1)  |  15 (-1),—,0.0,0,0.0
2000-10-13,Morning,Chilly (1),10 C⁰,Scattered clouds,50%,Calmˢ from S,—,—,X,0.0,0,0.0
